帧号,速度(m/s),距离(m),角度(deg),SNR(dB)
218,-8.164660378,106.0339309,4.084358683,16.59199619
218,-8.164660378,108.0345711,4.178740295,15.13435871
218,-5.572704702,138.0441741,1.878475835,6.976236675
218,-5.529505441,140.0448143,1.788372201,11.32227426
218,-5.529505441,142.0454545,1.788372201,6.300789463
218,-2.678354198,180.0576184,0.713229483,9.407137234
218,-2.678354198,182.0582586,0.713229483,12.78309105
218,-2.678354198,184.0588988,0.713229483,5.42131789
218,5.211990871,24,-12.18747414,25.69607198
218,5.280569698,27,-8.949018065,14.7830519
218,5.349148525,35,-9.594068227,14.52570127
218,5.417727353,36.5,-8.949018065,14.71654278
218,5.417727353,44,-6.379370208,11.85415351
218,5.417727353,45.5,-6.379370208,5.620466213
218,8.22945927,69.5,-7.020370749,10.15669618
219,-8.207859639,100.0320102,4.847049975,12.65819139
219,-8.207859639,102.0326504,4.943713761,20.13021869
219,-8.207859639,104.0332907,4.943713761,16.85328711
219,-8.207859639,106.0339309,4.750701252,7.59883127
219,-8.207859639,126.0403329,3.709250956,8.133804448
219,-8.207859639,128.0409731,3.709250956,9.661794027
219,-8.207859639,130.0416133,3.802679657,5.14628605
219,-8.164660378,114.0364917,3.802679657,4.873974734
219,-8.164660378,116.0371319,3.896335726,8.471490854
219,-8.164660378,118.0377721,3.802679657,4.605666338
219,-5.529505441,138.0441741,1.878475835,11.51339177
219,-5.529505441,140.0448143,1.878475835,13.46221991
219,-5.529505441,142.0454545,1.878475835,5.360976747
219,-2.764752721,180.0576184,0.802502889,7.300962158
219,-2.764752721,182.0582586,0.802502889,8.540285846
219,-2.721553459,192.0614597,0.534790795,5.225086771
219,5.143412044,24.5,-11.53695903,25.90742944
219,5.143412044,25.5,-12.83958841,25.40693912
219,5.280569698,27.5,-8.949018065,15.77143847
219,5.417727353,35.5,-8.305109528,17.28099775
219,5.417727353,37,-8.949018065,14.2437526
219,5.417727353,44.5,-7.662255661,11.49217931
219,5.417727353,46,-7.020370749,5.423136818
219,8.092301615,72,-7.020370749,4.505819222
219,8.164660378,100.0320102,-4.654658672,7.992312032
219,8.164660378,102.0326504,-4.847049975,11.97723412
219,8.164660378,104.0332907,-4.750701252,10.16006759
220,-8.294258162,100.0320102,4.943713761,23.65119912
220,-8.294258162,102.0326504,4.943713761,27.11027955
220,-8.294258162,104.0332907,4.943713761,19.73484624
220,-8.207859639,114.0364917,3.802679657,15.41716143
220,-8.207859639,116.0371319,3.802679657,17.26852458
220,-8.207859639,118.0377721,3.802679657,7.612256635
220,-5.529505441,162.0518566,1.428872796,5.551405583
220,-5.48630618,136.0435339,2.058993642,11.91740341
220,-5.48630618,138.0441741,2.058993642,21.40158813
220,-5.48630618,140.0448143,1.968681243,19.38200286
220,-5.48630618,142.0454545,1.878475835,6.412433548
220,-2.721553459,192.0614597,0.534790795,9.28465545
220,-2.721553459,194.0620999,0.534790795,6.008512034
220,-2.678354198,178.0569782,0.623993699,4.975397028
220,-2.678354198,180.0576184,0.623993699,15.45852867
220,-2.678354198,182.0582586,0.623993699,15.85950081
220,-2.635154937,184.0588988,0.623993699,6.086256172
220,5.211990871,25,-11.53695903,26.4096069
220,5.280569698,27,-11.53695903,16.20149915
220,5.417727353,36,-8.305109528,14.53581846
220,5.417727353,38,-8.305109528,4.87051168
220,5.417727353,45,-5.739170477,11.2259188
220,8.160880442,71.5,-7.020370749,14.00195168
220,8.294258162,100.0320102,-4.558913533,16.27395019
220,8.294258162,102.0326504,-4.463457333,15.28080352
220,8.380656684,102.0326504,-4.847049975,20.8451882
220,8.380656684,104.0332907,-4.847049975,23.27428101
220,8.380656684,106.0339309,-4.847049975,13.70475811
221,-8.2510589,100.0320102,4.943713761,28.30796508
221,-8.2510589,102.0326504,4.943713761,27.49996685
221,-8.207859639,110.0352113,4.178740295,12.41665115
221,-8.207859639,112.0358515,4.178740295,18.19235578
221,-8.207859639,114.0364917,4.084358683,16.24503714
221,-8.207859639,116.0371319,3.990226306,7.609031595
221,-8.207859639,124.0396927,3.896335726,13.13567981
221,-8.207859639,126.0403329,3.896335726,16.45104949
221,-8.207859639,128.0409731,3.896335726,9.081844494
221,-5.443106919,136.0435339,1.968681243,13.22691012
221,-5.443106919,138.0441741,1.968681243,20.30194913
221,-5.443106919,140.0448143,2.058993642,16.04958164
221,-2.635154937,178.0569782,0.534790795,5.100663685
221,-2.635154937,180.0576184,0.534790795,13.31771595
221,-2.635154937,182.0582586,0.534790795,11.46540517
221,5.211990871,25,-10.88794813,21.06639663
221,5.280569698,27,-11.53695903,19.92292055
221,5.280569698,36.5,-8.949018065,11.41874991
221,5.349148525,37.5,-8.305109528,6.920213488
221,5.349148525,38.5,-7.662255661,10.95943681
221,5.349148525,46,-8.305109528,5.101586469
221,8.22945927,75.5,-6.379370208,5.616447604
221,8.2510589,102.0326504,-4.463457333,13.04100181
221,8.337457423,102.0326504,-4.847049975,15.42103451
221,8.337457423,104.0332907,-4.847049975,23.84510108
221,8.337457423,106.0339309,-4.847049975,20.12547981
222,-8.207859639,110.0352113,4.273378738,4.676365111
222,-8.207859639,112.0358515,4.368281773,7.815921137
222,-8.207859639,114.0364917,4.084358683,5.295364511
222,-8.207859639,124.0396927,3.709250956,9.860431825
222,-8.207859639,126.0403329,3.709250956,9.036512069
222,-5.48630618,136.0435339,2.330625791,8.308141459
